timestamp,temp_nozzle,temp_target_nozzle,temp_delta_nozzle,pwm_nozzle,temp_bed,temp_target_bed,temp_delta_bed,pwm_bed,X,Y,Z,E,speed_factor,filename
2025-10-27 19:07:10,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,134.02,125.28,5.6,1621.7,,zdm4ms~4
2025-10-27 19:07:10,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,123.74,133.04,5.6,1621.74,,zdm4ms~4
2025-10-27 19:07:10,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,125.34,130.63,5.6,1621.83,,zdm4ms~4
2025-10-27 19:07:10,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,126.69,128.23,5.6,1621.93,,zdm4ms~4
2025-10-27 19:07:10,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,125.09,125.82,5.6,1622.03,,zdm4ms~4
2025-10-27 19:07:10,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,123.91,122.81,5.6,1622.15,,zdm4ms~4
2025-10-27 19:07:10,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,126.61,119.8,5.6,1622.29,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,126.24,117.39,5.6,1622.37,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,123.82,114.98,5.6,1622.49,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,124.65,111.97,5.6,1622.59,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,126.53,108.36,5.6,1622.75,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,123.82,105.35,5.6,1622.88,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,124.65,102.34,5.6,1622.99,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,126.69,99.33,5.6,1623.12,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,124.3,96.32,5.6,1623.25,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,123.91,93.91,5.6,1623.34,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,126.74,90.3,5.6,1623.5,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,60.01,60.0,0.00999999999999801,28,125.09,87.29,5.6,1623.61,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,123.8,86.2,5.6,1623.68,,zdm4ms~4
2025-10-27 19:07:11,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,121.79,87.29,5.6,1623.74,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,121.42,89.7,5.6,1623.82,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,118.88,92.71,5.6,1623.96,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,120.53,95.72,5.6,1624.08,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,121.71,98.73,5.6,1624.2,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,119.49,101.14,5.6,1624.31,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,119.09,103.54,5.6,1624.39,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,121.79,106.55,5.6,1624.53,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,120.96,109.56,5.6,1624.64,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,118.88,111.97,5.6,1624.75,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,121.31,115.58,5.6,1624.9,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,121.42,118.59,5.6,1625.01,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,118.88,121.6,5.6,1625.14,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,120.53,124.61,5.6,1625.26,,zdm4ms~4
2025-10-27 19:07:12,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,121.88,127.02,5.6,1625.36,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,119.49,130.03,5.6,1625.49,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,119.38,133.04,5.6,1625.6,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,114.14,134.02,5.6,1625.65,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,115.02,131.24,5.6,1625.75,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,36,117.11,128.83,5.6,1625.86,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,115.46,125.82,5.6,1625.98,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,114.11,123.41,5.6,1626.08,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,115.71,121.0,5.6,1626.17,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,117.06,118.59,5.6,1626.27,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,114.19,114.98,5.6,1626.43,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,114.56,112.57,5.6,1626.51,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,117.11,109.56,5.6,1626.65,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,114.67,105.95,5.6,1626.8,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,114.28,103.54,5.6,1626.89,,zdm4ms~4
2025-10-27 19:07:13,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,116.98,100.53,5.6,1627.02,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,116.15,97.52,5.6,1627.13,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,114.06,95.12,5.6,1627.24,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,115.71,92.11,5.6,1627.36,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,117.06,89.7,5.6,1627.46,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,115.46,87.29,5.6,1627.56,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,114.17,86.2,5.6,1627.62,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,112.29,87.89,5.6,1627.7,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,111.33,90.3,5.6,1627.79,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,109.24,92.71,5.6,1627.9,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,110.89,95.72,5.6,1628.02,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,112.24,98.13,5.6,1628.12,,zdm4ms~4
2025-10-27 19:07:14,200.03,200.0,0.030000000000001137,72,60.0,60.0,0.0,33,109.86,101.14,5.6,1628.25,,zdm4ms~4
2025-10-27 19:07:14,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,109.75,104.15,5.6,1628.36,,zdm4ms~4
2025-10-27 19:07:14,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,112.29,107.16,5.6,1628.5,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,109.86,110.77,5.6,1628.65,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,109.46,113.18,5.6,1628.73,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,112.16,116.19,5.6,1628.87,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,109.38,121.0,5.6,1629.07,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,109.75,123.41,5.6,1629.15,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,112.16,125.82,5.6,1629.27,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,111.33,128.83,5.6,1629.37,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,109.24,131.24,5.6,1629.48,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,110.63,134.02,5.6,1629.59,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,104.43,133.64,5.6,1629.6,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,106.08,130.63,5.6,1629.72,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,106.52,126.42,5.6,1629.89,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,104.43,124.01,5.6,1630.0,,zdm4ms~4
2025-10-27 19:07:15,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,106.08,121.0,5.6,1630.12,,zdm4ms~4
2025-10-27 19:07:16,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,107.43,118.59,5.6,1630.22,,zdm4ms~4
2025-10-27 19:07:16,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,105.04,115.58,5.6,1630.35,,zdm4ms~4
2025-10-27 19:07:16,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,104.64,113.18,5.6,1630.44,,zdm4ms~4
2025-10-27 19:07:16,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,35,107.48,109.56,5.6,1630.59,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,105.83,106.55,5.6,1630.71,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,104.48,104.15,5.6,1630.81,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,106.87,101.14,5.6,1630.94,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,106.52,97.52,5.6,1631.08,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,104.43,95.12,5.6,1631.19,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,105.39,92.71,5.6,1631.27,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,107.43,89.7,5.6,1631.4,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,105.04,86.69,5.6,1631.53,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,101.14,86.2,5.6,1631.56,,zdm4ms~4
2025-10-27 19:07:16,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,102.53,87.29,5.6,1631.63,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,102.16,89.7,5.6,1631.71,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,99.74,92.11,5.6,1631.83,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,100.57,95.12,5.6,1631.93,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,102.66,97.52,5.6,1632.04,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,100.22,101.14,5.6,1632.2,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,99.83,103.54,5.6,1632.28,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,102.53,106.55,5.6,1632.42,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,101.01,110.17,5.6,1632.56,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,99.66,112.57,5.6,1632.66,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,102.05,115.58,5.6,1632.79,,zdm4ms~4
2025-10-27 19:07:17,199.98,200.0,-0.020000000000010232,74,60.0,60.0,0.0,33,102.44,117.99,5.6,1632.88,,zdm4ms~4
2025-10-27 19:21:02,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,102.66,126.42,5.6,1633.23,,zdm4ms~4
2025-10-27 19:21:02,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,101.01,129.43,5.6,1633.35,,zdm4ms~4
2025-10-27 19:21:02,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,99.83,132.44,5.6,1633.47,,zdm4ms~4
2025-10-27 19:21:02,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,94.88,133.8,5.6,1633.54,,zdm4ms~4
2025-10-27 19:21:02,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,95.3,131.84,5.6,1633.61,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,97.71,129.43,5.6,1633.73,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,96.89,126.42,5.6,1633.83,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,94.8,124.01,5.6,1633.94,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,96.44,121.0,5.6,1634.06,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,97.8,118.59,5.6,1634.16,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,94.8,114.38,5.6,1634.34,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,95.76,111.97,5.6,1634.43,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,97.85,109.56,5.6,1634.54,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,96.89,107.16,5.6,1634.62,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,94.8,104.75,5.6,1634.73,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,95.76,102.34,5.6,1634.82,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,97.85,99.93,5.6,1634.93,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,96.89,97.52,5.6,1635.02,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,95.01,93.91,5.6,1635.17,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,97.23,91.5,5.6,1635.28,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,97.34,88.49,5.6,1635.39,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,94.93,86.09,5.6,1635.5,,zdm4ms~4
2025-10-27 19:21:03,199.97,200.0,-0.030000000000001137,74,59.99,60.0,-0.00999999999999801,35,91.51,85.98,5.6,1635.51,,zdm4ms~4
2025-10-27 19:21:03,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,93.03,87.89,5.6,1635.59,,zdm4ms~4
2025-10-27 19:21:03,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,90.59,91.5,5.6,1635.74,,zdm4ms~4
2025-10-27 19:21:03,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,90.2,93.91,5.6,1635.83,,zdm4ms~4
2025-10-27 19:21:03,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,92.42,96.32,5.6,1635.94,,zdm4ms~4
2025-10-27 19:21:03,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,92.81,98.73,5.6,1636.03,,zdm4ms~4
2025-10-27 19:21:03,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,89.98,102.34,5.6,1636.19,,zdm4ms~4
2025-10-27 19:21:03,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,90.94,104.75,5.6,1636.27,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,93.03,107.16,5.6,1636.38,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,89.98,111.97,5.6,1636.58,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,90.94,114.38,5.6,1636.67,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,93.03,116.79,5.6,1636.78,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,92.07,119.2,5.6,1636.87,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,90.48,123.41,5.6,1637.04,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,92.9,125.82,5.6,1637.15,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,92.07,128.83,5.6,1637.26,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,89.98,131.24,5.6,1637.37,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,91.37,134.02,5.6,1637.48,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,88.08,129.43,5.6,1637.58,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,87.71,127.02,5.6,1637.66,,zdm4ms~4
2025-10-27 19:21:04,199.99,200.0,-0.009999999999990905,73,59.99,60.0,-0.00999999999999801,36,86.2,121.79,5.6,1637.74,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,87.6,120.4,5.6,1637.81,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,88.0,117.99,5.6,1637.9,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,85.98,115.74,5.6,1638.0,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,86.12,111.97,5.6,1638.01,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,88.21,109.56,5.6,1638.12,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,87.25,107.16,5.6,1638.21,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,86.2,102.53,5.6,1638.26,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,87.6,101.14,5.6,1638.33,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,88.0,98.73,5.6,1638.42,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,85.98,96.48,5.6,1638.52,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,86.12,92.71,5.6,1638.53,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,88.21,90.3,5.6,1638.64,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,86.56,87.29,5.6,1638.76,,zdm4ms~4
2025-10-27 19:21:04,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,86.5,86.84,5.8,1632.28,,zdm4ms~4
2025-10-27 19:21:05,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,134.1,85.9,5.8,1640.39,,zdm4ms~4
2025-10-27 19:21:05,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,134.5,134.5,5.8,1645.19,,zdm4ms~4
2025-10-27 19:21:05,200.01,200.0,0.009999999999990905,73,60.01,60.0,0.00999999999999801,30,134.23,134.23,5.8,1651.71,,zdm4ms~4
2025-10-27 19:21:05,200.02,200.0,0.020000000000010232,73,60.01,60.0,0.00999999999999801,28,133.25,133.04,5.8,1651.75,,zdm4ms~4
2025-10-27 19:21:05,200.03,200.0,0.030000000000001137,72,59.99,60.0,-0.00999999999999801,37,133.8,131.62,5.8,1651.8,,zdm4ms~4
2025-10-27 19:21:05,199.99,200.0,-0.009999999999990905,73,60.0,60.0,0.0,33,129.01,133.04,5.8,1651.85,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,128.32,130.63,5.8,1651.93,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,131.4,127.62,5.8,1652.08,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,131.33,125.22,5.8,1652.17,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,128.66,122.81,5.8,1652.29,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,129.68,119.8,5.8,1652.41,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,131.77,116.79,5.8,1652.54,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,129.55,114.38,5.8,1652.65,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,128.32,111.37,5.8,1652.77,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,131.06,108.96,5.8,1652.89,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,129.55,104.75,5.8,1653.07,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,128.32,101.74,5.8,1653.18,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,131.06,99.33,5.8,1653.3,,zdm4ms~4
2025-10-27 19:21:05,199.97,200.0,-0.030000000000001137,74,60.01,60.0,0.00999999999999801,31,131.33,96.32,5.8,1653.41,,zdm4ms~4
